id_station,dh_utc,temperature,pression,humidite,point_de_rosee,vent_moyen,vent_rafales,vent_direction,pluie_3h,pluie_1h
000A3,2023-01-01 06:10:00,9.3,1028.4,85,7.2,0.0,0.0,34,0.0,0.0
000A3,2023-01-01 06:20:00,10.9,1028.3,86,8.9,3.2,0.0,77,0.0,0.0
000A3,2023-01-01 06:30:00,10.4,1028.5,81,7.2,0.0,0.0,75,0.0,0.0
000A3,2023-01-01 06:40:00,10.1,1028.5,84,7.8,0.0,0.0,75,0.0,0.0
000A3,2023-01-01 06:50:00,9.8,1028.6,86,7.8,1.6,0.0,56,0.0,0.0
000A3,2023-01-01 07:00:00,11.3,1028.6,85,8.9,3.2,0.0,64,0.0,0.0
000A3,2023-01-01 07:10:00,11.9,1028.6,82,8.9,3.2,0.0,67,0.0,0.0
000A3,2023-01-01 07:20:00,12.5,1028.6,76,8.3,4.8,0.0,90,0.0,0.0
000A3,2023-01-01 07:30:00,11.2,1028.5,79,7.8,1.6,0.0,93,0.0,0.0
000A3,2023-01-01 07:40:00,10.6,1028.6,83,7.8,1.6,0.0,107,0.0,0.0
000A3,2023-01-01 07:50:00,10.4,1028.6,81,7.2,1.6,0.0,74,0.0,0.0
000A3,2023-01-01 08:00:00,10.3,1028.6,83,7.8,1.6,0.0,81,0.0,0.0
000A3,2023-01-01 08:10:00,10.2,1028.8,84,7.8,1.6,0.0,75,0.0,0.0
000A3,2023-01-01 08:20:00,10.8,1028.5,85,8.3,1.6,0.0,82,0.0,0.0
000A3,2023-01-01 08:30:00,13.2,1028.6,78,9.4,6.4,0.0,72,0.0,0.0
000A3,2023-01-01 08:40:00,13.7,1028.6,74,9.4,3.2,0.0,80,0.0,0.0
000A3,2023-01-01 08:50:00,13.1,1028.6,76,8.9,3.2,0.0,224,0.0,0.0
000A3,2023-01-01 09:00:00,12.4,1028.7,78,8.9,1.6,0.0,223,0.0,0.0
000A3,2023-01-01 09:10:00,12.2,1028.8,80,8.9,1.6,0.0,196,0.0,0.0
000A3,2023-01-01 09:20:00,12.2,1028.7,81,8.9,1.6,0.0,194,0.0,0.0
000A3,2023-01-01 09:30:00,12.4,1028.8,80,8.9,0.0,0.0,194,0.0,0.0
000A3,2023-01-01 09:40:00,12.4,1028.7,81,9.4,0.0,0.0,194,0.0,0.0
000A3,2023-01-01 09:50:00,13.3,1028.5,80,10.0,0.0,0.0,194,0.0,0.0
000A3,2023-01-01 10:00:00,13.7,1028.4,78,10.0,0.0,0.0,194,0.0,0.0
000A3,2023-01-01 10:10:00,13.3,1028.3,78,9.4,1.6,0.0,195,0.0,0.0
000A3,2023-01-01 10:20:00,13.4,1028.1,81,10.0,0.0,0.0,209,0.0,0.0
000A3,2023-01-01 10:30:00,15.0,1028.0,75,10.6,3.2,0.0,202,0.0,0.0
000A3,2023-01-01 10:40:00,15.0,1027.9,73,10.0,3.2,0.0,262,0.0,0.0
000A3,2023-01-01 10:50:00,15.1,1028.0,74,10.6,4.8,0.0,250,0.0,0.0
000A3,2023-01-01 11:00:00,15.0,1027.9,73,10.0,4.8,0.0,257,0.0,0.0
000A3,2023-01-01 11:10:00,15.2,1027.8,74,10.6,4.8,0.0,285,0.0,0.0
000A3,2023-01-01 11:20:00,15.4,1027.8,73,10.6,3.2,0.0,255,0.0,0.0
000A3,2023-01-01 11:30:00,15.5,1027.9,73,10.6,3.2,0.0,243,0.0,0.0
000A3,2023-01-01 11:40:00,15.7,1027.8,72,10.6,3.2,0.0,244,0.0,0.0
000A3,2023-01-01 11:50:00,16.1,1027.7,71,10.6,0.0,0.0,244,0.0,0.0
000A3,2023-01-01 12:00:00,16.8,1027.5,63,9.4,3.2,0.0,189,0.0,0.0
000A3,2023-01-01 12:10:00,17.2,1027.5,64,10.0,6.4,0.0,268,0.0,0.0
000A3,2023-01-01 12:20:00,16.4,1027.4,70,11.1,3.2,0.0,236,0.0,0.0
000A3,2023-01-01 12:30:00,15.9,1027.4,74,11.1,1.6,0.0,199,0.0,0.0
000A3,2023-01-01 12:40:00,15.3,1027.3,77,11.1,4.8,0.0,228,0.0,0.0
000A3,2023-01-01 12:50:00,15.4,1027.2,75,11.1,1.6,0.0,232,0.0,0.0
000A3,2023-01-01 13:00:00,15.7,1027.2,75,11.1,1.6,0.0,229,0.0,0.0
000A3,2023-01-01 13:10:00,16.5,1026.9,65,10.0,3.2,0.0,192,0.0,0.0
000A3,2023-01-01 13:20:00,17.2,1026.8,59,8.9,8.0,0.0,188,0.0,0.0
000A3,2023-01-01 13:30:00,17.4,1026.9,59,9.4,9.7,0.0,196,0.0,0.0
000A3,2023-01-01 13:40:00,17.4,1026.8,60,9.4,8.0,0.0,190,0.0,0.0
000A3,2023-01-01 13:50:00,17.5,1026.8,59,9.4,8.0,0.0,207,0.0,0.0
000A3,2023-01-01 14:00:00,17.3,1026.8,60,9.4,6.4,0.0,180,0.0,0.0
000A3,2023-01-01 14:10:00,17.1,1026.8,59,8.9,3.2,0.0,186,0.0,0.0
000A3,2023-01-01 14:20:00,16.9,1026.8,59,8.9,3.2,0.0,187,0.0,0.0
000A3,2023-01-01 14:30:00,16.8,1026.9,60,8.9,4.8,0.0,175,0.0,0.0
000A3,2023-01-01 14:40:00,16.7,1026.9,60,8.9,4.8,0.0,198,0.0,0.0
000A3,2023-01-01 14:50:00,16.4,1027.0,62,8.9,3.2,0.0,202,0.0,0.0
000A3,2023-01-01 15:00:00,16.2,1026.9,63,8.9,1.6,0.0,203,0.0,0.0
000A3,2023-01-01 15:10:00,16.0,1026.9,63,8.9,0.0,0.0,203,0.0,0.0
000A3,2023-01-01 15:20:00,15.3,1026.9,69,9.4,0.0,0.0,197,0.0,0.0
000A3,2023-01-01 15:30:00,15.0,1026.9,68,8.9,0.0,0.0,197,0.0,0.0
000A3,2023-01-01 15:40:00,14.6,1027.0,69,8.9,0.0,0.0,183,0.0,0.0
000A3,2023-01-01 15:50:00,14.3,1027.0,70,8.9,0.0,0.0,183,0.0,0.0
000A3,2023-01-01 16:00:00,14.7,1027.0,67,8.3,3.2,0.0,94,0.0,0.0
000A3,2023-01-01 16:10:00,14.9,1027.0,67,8.9,4.8,0.0,81,0.0,0.0
000A3,2023-01-01 16:20:00,14.8,1026.9,68,8.9,6.4,0.0,60,0.0,0.0
000A3,2023-01-01 16:30:00,14.6,1027.0,68,8.9,3.2,0.0,79,0.0,0.0
000A3,2023-01-01 16:40:00,14.7,1026.8,67,8.3,6.4,0.0,68,0.0,0.0
000A3,2023-01-01 16:50:00,14.8,1026.9,67,8.9,6.4,0.0,83,0.0,0.0
000A3,2023-01-01 17:00:00,14.7,1027.0,68,8.9,3.2,0.0,96,0.0,0.0
000A3,2023-01-01 17:10:00,14.6,1027.0,68,8.9,6.4,0.0,80,0.0,0.0
000A3,2023-01-01 17:20:00,14.4,1027.0,69,8.9,9.7,0.0,65,0.0,0.0
000A3,2023-01-01 17:30:00,14.3,1027.1,70,8.9,8.0,0.0,56,0.0,0.0
000A3,2023-01-01 17:40:00,14.3,1027.2,69,8.9,9.7,0.0,78,0.0,0.0
000A3,2023-01-01 17:50:00,14.2,1027.2,69,8.3,8.0,0.0,46,0.0,0.0
000A3,2023-01-01 18:00:00,14.1,1027.0,70,8.9,9.7,0.0,54,0.0,0.0
000A3,2023-01-01 18:10:00,14.1,1027.1,70,8.9,9.7,0.0,67,0.0,0.0
000A3,2023-01-01 18:20:00,14.1,1027.0,70,8.9,12.9,0.0,84,0.0,0.0
000A3,2023-01-01 18:30:00,14.0,1027.1,70,8.3,9.7,0.0,62,0.0,0.0
000A3,2023-01-01 18:40:00,13.9,1027.1,70,8.3,8.0,0.0,76,0.0,0.0
000A3,2023-01-01 18:50:00,13.9,1027.1,70,8.3,9.7,0.0,46,0.0,0.0
000A3,2023-01-01 19:00:00,13.9,1027.3,70,8.3,9.7,0.0,61,0.0,0.0
000A3,2023-01-01 19:10:00,13.9,1027.2,70,8.3,11.3,0.0,54,0.0,0.0
000A3,2023-01-01 19:20:00,13.9,1027.2,68,8.3,9.7,0.0,67,0.0,0.0
000A3,2023-01-01 19:30:00,14.1,1027.1,68,8.3,9.7,0.0,59,0.0,0.0
000A3,2023-01-01 19:40:00,14.1,1027.2,68,8.3,12.9,0.0,87,0.0,0.0
000A3,2023-01-01 19:50:00,14.1,1027.2,67,7.8,11.3,0.0,84,0.0,0.0
000A3,2023-01-01 20:00:00,13.9,1027.0,67,7.8,8.0,0.0,54,0.0,0.0
000A3,2023-01-01 20:10:00,13.9,1027.2,67,7.8,9.7,0.0,67,0.0,0.0
000A3,2023-01-01 20:20:00,13.9,1027.2,67,7.8,6.4,0.0,45,0.0,0.0
000A3,2023-01-01 20:30:00,14.0,1027.2,65,7.2,8.0,0.0,55,0.0,0.0
000A3,2023-01-01 20:40:00,14.0,1027.4,67,7.8,8.0,0.0,76,0.0,0.0
000A3,2023-01-01 20:50:00,13.9,1027.2,67,7.8,6.4,0.0,62,0.0,0.0
000A3,2023-01-01 21:00:00,13.8,1027.3,68,7.8,8.0,0.0,63,0.0,0.0
000A3,2023-01-01 21:10:00,13.8,1027.3,67,7.8,6.4,0.0,45,0.0,0.0
000A3,2023-01-01 21:20:00,13.6,1027.3,68,7.8,6.4,0.0,57,0.0,0.0
000A3,2023-01-01 21:30:00,13.7,1027.3,66,7.2,4.8,0.0,76,0.0,0.0
000A3,2023-01-01 21:40:00,13.5,1027.3,68,7.8,3.2,0.0,58,0.0,0.0
000A3,2023-01-01 21:50:00,13.4,1027.2,67,7.2,4.8,0.0,51,0.0,0.0
000A3,2023-01-01 22:00:00,13.3,1027.4,68,7.8,3.2,0.0,70,0.0,0.0
000A3,2023-01-01 22:10:00,13.7,1027.2,66,7.2,6.4,0.0,65,0.0,0.0
000A3,2023-01-01 22:20:00,13.6,1027.2,66,7.2,4.8,0.0,55,0.0,0.0
000A3,2023-01-01 22:30:00,13.7,1027.2,65,7.2,11.3,0.0,84,0.0,0.0
000A3,2023-01-01 22:40:00,13.3,1027.1,67,7.2,6.4,0.0,71,0.0,0.0
000A3,2023-01-01 22:50:00,13.4,1027.3,66,7.2,8.0,0.0,71,0.0,0.0
000A3,2023-01-01 23:00:00,13.4,1027.1,66,7.2,11.3,0.0,67,0.0,0.0
000A3,2023-01-01 23:10:00,13.3,1027.1,66,7.2,9.7,0.0,78,0.0,0.0
000A3,2023-01-01 23:20:00,13.3,1027.0,66,7.2,9.7,0.0,55,0.0,0.0
000A3,2023-01-01 23:30:00,13.2,1026.9,67,7.2,8.0,0.0,69,0.0,0.0
000A3,2023-01-01 23:40:00,13.2,1026.8,66,6.7,9.7,0.0,78,0.0,0.0
000A3,2023-01-01 23:50:00,12.9,1026.9,67,6.7,6.4,0.0,61,0.0,0.0
000A3,2023-01-02 00:00:00,12.9,1026.8,68,7.2,8.0,0.0,63,0.0,0.0
000A3,2023-01-02 00:10:00,12.8,1026.7,68,7.2,9.7,0.0,44,0.0,0.0
000A3,2023-01-02 00:20:00,13.1,1026.6,66,6.7,11.3,0.0,44,0.0,0.0
000A3,2023-01-02 00:30:00,13.0,1026.4,66,6.7,8.0,0.0,65,0.0,0.0
000A3,2023-01-02 00:40:00,13.0,1026.1,66,6.7,11.3,0.0,63,0.0,0.0
000A3,2023-01-02 00:50:00,12.9,1026.1,66,6.7,11.3,0.0,74,0.0,0.0
000A3,2023-01-02 01:00:00,12.9,1026.1,67,6.7,12.9,0.0,54,0.0,0.0
000A3,2023-01-02 01:10:00,12.8,1026.0,67,6.7,11.3,0.0,44,0.0,0.0
000A3,2023-01-02 01:20:00,12.9,1025.9,67,6.7,11.3,0.0,65,0.0,0.0
000A3,2023-01-02 01:30:00,12.8,1025.9,67,6.7,9.7,0.0,64,0.0,0.0
000A3,2023-01-02 01:40:00,12.9,1025.9,67,6.7,9.7,0.0,66,0.0,0.0
000A3,2023-01-02 01:50:00,12.9,1025.9,67,6.7,8.0,0.0,54,0.0,0.0
000A3,2023-01-02 02:00:00,12.8,1025.9,67,6.7,6.4,0.0,61,0.0,0.0
000A3,2023-01-02 02:10:00,12.7,1025.9,68,6.7,8.0,0.0,56,0.0,0.0
000A3,2023-01-02 02:20:00,12.9,1025.9,67,6.7,8.0,0.0,74,0.0,0.0
000A3,2023-01-02 02:30:00,12.8,1025.9,68,7.2,9.7,0.0,68,0.0,0.0
000A3,2023-01-02 02:40:00,12.8,1025.8,68,7.2,8.0,0.0,53,0.0,0.0
000A3,2023-01-02 02:50:00,12.8,1025.8,68,7.2,11.3,0.0,76,0.0,0.0
000A3,2023-01-02 03:00:00,12.8,1025.8,67,6.7,8.0,0.0,42,0.0,0.0
000A3,2023-01-02 03:10:00,12.6,1025.7,69,7.2,4.8,0.0,38,0.0,0.0
000A3,2023-01-02 03:20:00,12.5,1025.7,69,6.7,6.4,0.0,46,0.0,0.0
000A3,2023-01-02 03:30:00,12.7,1025.8,68,6.7,8.0,0.0,53,0.0,0.0
000A3,2023-01-02 03:40:00,12.7,1025.7,68,6.7,8.0,0.0,58,0.0,0.0
000A3,2023-01-02 03:50:00,12.7,1025.7,67,6.7,6.4,0.0,61,0.0,0.0
000A3,2023-01-02 04:00:00,12.7,1025.8,66,6.7,6.4,0.0,82,0.0,0.0
000A3,2023-01-02 04:10:00,12.4,1025.7,68,6.7,6.4,0.0,54,0.0,0.0
000A3,2023-01-02 04:20:00,12.2,1025.6,69,6.7,4.8,0.0,49,0.0,0.0
000A3,2023-01-02 04:30:00,12.3,1025.6,68,6.7,1.6,0.0,55,0.0,0.0
000A3,2023-01-02 04:40:00,12.4,1025.6,67,6.1,1.6,0.0,59,0.0,0.0
000A3,2023-01-02 04:50:00,12.6,1025.7,66,6.1,1.6,0.0,57,0.0,0.0
000A3,2023-01-02 05:00:00,12.8,1025.7,64,6.1,1.6,0.0,84,0.0,0.0
000A3,2023-01-02 05:10:00,12.7,1025.8,64,6.1,0.0,0.0,83,0.0,0.0
000A3,2023-01-02 05:20:00,12.7,1025.8,65,6.1,0.0,0.0,80,0.0,0.0
000A3,2023-01-02 05:30:00,12.5,1025.9,65,6.1,0.0,0.0,80,0.0,0.0
000A3,2023-01-02 05:40:00,12.6,1025.9,66,6.1,0.0,0.0,80,0.0,0.0
000A3,2023-01-02 05:50:00,12.7,1026.0,65,6.1,1.6,0.0,88,0.0,0.0
000A3,2023-01-02 06:00:00,13.0,1025.8,65,6.7,1.6,0.0,65,0.0,0.0
000A3,2023-01-02 06:10:00,12.9,1025.9,66,6.7,1.6,0.0,61,0.0,0.0
000A3,2023-01-02 06:20:00,12.7,1025.8,68,6.7,4.8,0.0,78,0.0,0.0
000A3,2023-01-02 06:30:00,12.7,1025.8,69,7.2,4.8,0.0,49,0.0,0.0
000A3,2023-01-02 06:40:00,12.7,1026.0,67,6.7,3.2,0.0,44,0.0,0.0
000A3,2023-01-02 06:50:00,13.1,1026.0,67,7.2,1.6,0.0,65,0.0,0.0
000A3,2023-01-02 07:00:00,12.8,1025.9,67,6.7,1.6,0.0,37,0.0,0.0
000A3,2023-01-02 07:10:00,12.7,1025.9,68,6.7,1.6,0.0,39,0.0,0.0
000A3,2023-01-02 07:20:00,12.7,1025.8,68,6.7,3.2,0.0,59,0.0,0.0
000A3,2023-01-02 07:30:00,13.0,1025.8,66,6.7,3.2,0.0,79,0.0,0.0
000A3,2023-01-02 07:40:00,13.0,1025.8,67,7.2,1.6,0.0,65,0.0,0.0
000A3,2023-01-02 07:50:00,12.9,1025.9,66,6.7,0.0,0.0,65,0.0,0.0
000A3,2023-01-02 08:00:00,13.3,1025.9,65,6.7,3.2,0.0,78,0.0,0.0
000A3,2023-01-02 08:10:00,13.3,1025.9,65,6.7,1.6,0.0,63,0.0,0.0
000A3,2023-01-02 08:20:00,13.5,1025.9,64,6.7,3.2,0.0,90,0.0,0.0
000A3,2023-01-02 08:30:00,13.9,1025.9,62,6.7,1.6,0.0,78,0.0,0.0
000A3,2023-01-02 08:40:00,13.7,1025.9,64,7.2,3.2,0.0,53,0.0,0.0
000A3,2023-01-02 08:50:00,13.7,1025.9,65,7.2,1.6,0.0,52,0.0,0.0
000A3,2023-01-02 09:00:00,13.9,1026.0,64,7.2,1.6,0.0,51,0.0,0.0
000A3,2023-01-02 09:10:00,14.1,1026.2,65,7.8,1.6,0.0,50,0.0,0.0
000A3,2023-01-02 09:20:00,14.2,1026.2,63,7.2,3.2,0.0,44,0.0,0.0
000A3,2023-01-02 09:30:00,14.4,1026.3,64,7.8,1.6,0.0,41,0.0,0.0
000A3,2023-01-02 09:40:00,14.7,1026.4,63,7.8,3.2,0.0,53,0.0,0.0
000A3,2023-01-02 09:50:00,14.8,1026.6,64,7.8,3.2,0.0,51,0.0,0.0
000A3,2023-01-02 10:00:00,15.0,1026.8,61,7.2,1.6,0.0,71,0.0,0.0
000A3,2023-01-02 10:10:00,15.3,1026.8,62,7.8,1.6,0.0,63,0.0,0.0
000A3,2023-01-02 10:20:00,15.3,1026.7,61,7.8,1.6,0.0,61,0.0,0.0
000A3,2023-01-02 10:30:00,15.4,1026.7,62,8.3,1.6,0.0,61,0.0,0.0
000A3,2023-01-02 10:40:00,15.7,1026.6,60,7.8,1.6,0.0,57,0.0,0.0
000A3,2023-01-02 10:50:00,15.9,1026.5,61,8.3,1.6,0.0,75,0.0,0.0
000A3,2023-01-02 11:00:00,16.2,1026.3,56,7.2,1.6,0.0,151,0.0,0.0
000A3,2023-01-02 11:10:00,16.3,1026.3,58,7.8,1.6,0.0,92,0.0,0.0
000A3,2023-01-02 11:20:00,16.3,1026.2,55,7.2,1.6,0.0,164,0.0,0.0
000A3,2023-01-02 11:30:00,16.5,1026.2,54,7.2,1.6,0.0,207,0.0,0.0
000A3,2023-01-02 11:40:00,16.7,1026.1,53,7.2,3.2,0.0,194,0.0,0.0
000A3,2023-01-02 11:50:00,16.4,1026.1,59,8.3,3.2,0.0,248,0.0,0.0
000A3,2023-01-02 12:00:00,15.1,1026.1,66,8.9,3.2,0.0,261,0.0,0.0
000A3,2023-01-02 12:10:00,14.3,1026.1,69,8.9,4.8,0.0,227,0.0,0.0
000A3,2023-01-02 12:20:00,13.4,1026.4,73,8.9,4.8,0.0,219,0.0,0.0
000A3,2023-01-02 12:30:00,12.7,1026.5,76,8.3,6.4,0.0,233,0.0,0.0
000A3,2023-01-02 12:40:00,12.3,1026.6,78,8.3,4.8,0.0,209,0.0,0.0
000A3,2023-01-02 12:50:00,12.3,1026.7,79,8.9,1.6,0.0,207,0.0,0.0
000A3,2023-01-02 13:00:00,12.3,1026.7,80,8.9,1.6,0.0,242,0.0,0.0
000A3,2023-01-02 13:10:00,12.4,1026.8,80,8.9,0.0,0.0,240,0.0,0.0
000A3,2023-01-02 13:20:00,12.4,1027.0,81,9.4,1.6,0.0,239,0.0,0.0
000A3,2023-01-02 13:30:00,12.4,1026.8,81,9.4,0.0,0.0,238,0.0,0.0
000A3,2023-01-02 13:40:00,12.4,1026.8,81,9.4,0.0,0.0,238,0.0,0.0
000A3,2023-01-02 13:50:00,12.5,1026.9,81,9.4,0.0,0.0,242,0.0,0.0
000A3,2023-01-02 14:00:00,12.5,1026.8,81,9.4,0.0,0.0,242,0.0,0.0
000A3,2023-01-02 14:10:00,12.4,1026.8,81,9.4,0.0,0.0,255,0.0,0.0
000A3,2023-01-02 14:20:00,12.4,1026.8,81,9.4,0.0,0.0,280,0.0,0.0
000A3,2023-01-02 14:30:00,12.4,1026.9,81,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 14:40:00,12.4,1027.0,81,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 14:50:00,12.4,1027.0,81,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:00:00,12.3,1027.0,81,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:10:00,12.3,1027.1,82,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:20:00,12.2,1027.1,82,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:30:00,11.9,1027.0,83,9.4,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:40:00,11.7,1027.0,84,8.9,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 15:50:00,11.6,1027.0,84,8.9,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:00:00,11.2,1026.9,84,8.9,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:10:00,10.9,1026.9,85,8.3,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:20:00,10.5,1026.9,86,8.3,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:30:00,10.3,1026.9,86,8.3,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:40:00,9.9,1026.9,87,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 16:50:00,9.6,1027.0,87,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:00:00,9.4,1027.0,88,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:10:00,9.3,1027.1,88,7.2,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:20:00,9.2,1027.2,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:30:00,9.2,1027.2,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:40:00,9.2,1027.3,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 17:50:00,9.0,1027.3,89,7.2,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:00:00,8.9,1027.4,89,7.2,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:10:00,9.3,1027.3,90,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:20:00,9.2,1027.3,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:30:00,9.3,1027.4,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:40:00,9.4,1027.4,89,7.8,0.0,0.0,281,0.0,0.0
000A3,2023-01-02 18:50:00,9.4,1027.4,89,7.8,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:00:00,9.3,1027.5,89,7.8,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:10:00,9.2,1027.4,89,7.8,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:20:00,9.1,1027.5,89,7.2,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:30:00,9.1,1027.5,89,7.2,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:40:00,9.2,1027.5,89,7.8,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 19:50:00,9.2,1027.5,89,7.8,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 20:00:00,9.0,1027.3,89,7.2,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 20:10:00,9.1,1027.3,89,7.2,0.0,0.0,282,0.0,0.0
000A3,2023-01-02 20:20:00,9.6,1027.4,88,7.8,1.6,0.0,284,0.0,0.0
000A3,2023-01-02 20:30:00,9.4,1027.5,87,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 20:40:00,9.2,1027.6,88,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 20:50:00,9.0,1027.5,88,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:00:00,8.8,1027.8,89,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:10:00,8.7,1027.8,89,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:20:00,8.7,1027.7,89,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:30:00,8.7,1027.8,89,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:40:00,8.7,1027.8,89,7.2,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 21:50:00,8.6,1027.8,89,6.7,0.0,0.0,284,0.0,0.0
000A3,2023-01-02 22:00:00,8.6,1027.8,90,7.2,0.0,0.0,284,0.0,0.0
