id_station,dh_utc,temperature,pression,humidite,point_de_rosee,vent_moyen,vent_rafales,vent_direction,pluie_3h,pluie_1h
000A6,2023-01-14 01:30:00,-0.6,1023.7,82,-3.3,0.0,0,254,0.0,0.0
000A6,2023-01-14 02:00:00,-0.6,1023.9,82,-3.3,0.0,0,259,0.0,0.0
000A6,2023-01-14 02:30:00,-0.4,1023.9,83,-3.0,0.0,0,265,0.0,0.0
000A6,2023-01-14 03:00:00,-0.7,1023.5,83,-3.2,0.0,0,265,0.0,0.0
000A6,2023-01-14 03:30:00,0.2,1023.0,78,-3.2,0.0,0,331,0.0,0.0
000A6,2023-01-14 04:00:00,0.1,1022.6,78,-3.3,1.6,0,315,0.0,0.0
000A6,2023-01-14 04:30:00,-0.5,1022.4,80,-3.5,0.0,0,317,0.0,0.0
000A6,2023-01-14 05:00:00,0.3,1022.1,73,-3.9,0.0,0,289,0.0,0.0
000A6,2023-01-14 05:30:00,0.9,1022.0,65,-5.0,4.8,0,287,0.0,0.0
000A6,2023-01-14 06:00:00,1.6,1021.2,60,-5.4,4.8,0,294,0.0,0.0
000A6,2023-01-14 06:30:00,0.7,1021.5,67,-4.7,0.0,0,297,0.0,0.0
000A6,2023-01-14 07:00:00,0.6,1021.0,69,-4.5,0.0,0,297,0.0,0.0
000A6,2023-01-14 07:30:00,1.1,1020.7,67,-4.3,1.6,0,313,0.0,0.0
000A6,2023-01-14 08:00:00,1.5,1020.2,66,-4.2,0.0,0,313,0.0,0.0
000A6,2023-01-14 08:30:00,2.3,1020.4,65,-3.6,0.0,0,315,0.0,0.0
000A6,2023-01-14 09:00:00,3.2,1020.4,60,-3.8,0.0,0,312,0.0,0.0
000A6,2023-01-14 09:30:00,4.2,1020.2,56,-3.8,0.0,0,304,0.0,0.0
000A6,2023-01-14 10:00:00,5.6,1020.2,50,-4.0,3.2,0,167,0.0,0.0
000A6,2023-01-14 10:30:00,7.2,1019.5,44,-4.2,4.8,0,239,0.0,0.0
000A6,2023-01-14 11:00:00,7.0,1019.5,43,-4.7,3.2,0,255,0.0,0.0
000A6,2023-01-14 11:30:00,7.1,1018.9,46,-3.8,1.6,0,209,0.0,0.0
000A6,2023-01-14 12:00:00,6.6,1018.3,48,-3.6,0.0,0,221,0.0,0.0
000A6,2023-01-14 12:30:00,7.2,1018.0,48,-3.1,3.2,0,186,0.0,0.0
000A6,2023-01-14 13:00:00,7.4,1017.6,46,-3.4,4.8,0,204,0.0,0.0
000A6,2023-01-14 13:30:00,8.3,1017.4,43,-3.6,6.4,0,213,0.0,0.0
000A6,2023-01-14 14:00:00,8.2,1017.1,42,-4.0,1.6,0,203,0.0,0.0
000A6,2023-01-14 14:30:00,7.9,1016.8,41,-4.5,6.4,0,233,0.0,0.0
000A6,2023-01-14 15:00:00,7.6,1016.4,44,-3.9,0.0,0,213,0.0,0.0
000A6,2023-01-14 15:30:00,7.7,1016.3,47,-2.9,8.0,0,250,0.0,0.0
000A6,2023-01-14 16:00:00,7.3,1015.9,46,-3.6,3.2,0,244,0.0,0.0
000A6,2023-01-14 16:30:00,7.6,1015.9,42,-4.5,9.7,0,241,0.0,0.0
000A6,2023-01-14 17:00:00,7.6,1015.8,44,-3.9,9.7,0,233,0.0,0.0
000A6,2023-01-14 17:30:00,7.3,1016.5,52,-1.9,12.9,0,290,0.0,0.0
000A6,2023-01-14 18:00:00,6.6,1016.4,55,-1.8,12.9,0,238,0.0,0.0
000A6,2023-01-14 18:30:00,5.7,1016.1,63,-0.8,17.7,0,240,0.0,0.0
000A6,2023-01-14 19:00:00,6.0,1015.8,65,-0.1,16.1,0,297,0.0,0.0
000A6,2023-01-14 19:30:00,5.8,1015.3,64,-0.5,6.4,0,192,0.0,0.0
000A6,2023-01-14 20:00:00,6.1,1014.6,62,-0.7,8.0,0,232,0.0,0.0
000A6,2023-01-14 20:30:00,6.6,1014.2,58,-1.1,9.7,0,227,0.0,0.0
000A6,2023-01-14 21:00:00,6.7,1013.8,58,-1.0,11.3,0,252,0.0,0.0
000A6,2023-01-14 21:30:00,6.9,1013.3,56,-1.2,9.7,0,265,0.0,0.0
000A6,2023-01-14 22:00:00,7.1,1013.0,57,-0.9,11.3,0,242,0.0,0.0
000A6,2023-01-14 22:30:00,6.7,1012.9,59,-0.8,8.0,0,225,0.0,0.0
000A6,2023-01-14 23:00:00,6.8,1012.6,60,-0.4,4.8,0,231,0.0,0.0
000A6,2023-01-14 23:30:00,7.1,1012.3,63,0.5,16.1,0,212,0.0,0.0
000A6,2023-01-15 00:00:00,6.9,1012.1,64,0.5,12.9,0,239,0.0,0.0
000A6,2023-01-15 00:30:00,6.3,1012.1,70,1.2,16.1,0,231,0.0,0.0
000A6,2023-01-15 01:00:00,5.7,1011.9,76,1.8,17.7,0,240,0.0,0.0
000A6,2023-01-15 01:30:00,5.4,1011.5,78,1.9,9.7,0,246,0.0,0.0
000A6,2023-01-15 02:00:00,5.6,1011.0,77,1.9,17.7,0,230,0.0,0.3
000A6,2023-01-15 02:30:00,4.9,1010.7,80,1.8,11.3,0,259,0.0,0.0
000A6,2023-01-15 03:00:00,4.9,1010.4,85,2.6,4.8,0,263,0.5,0.2
000A6,2023-01-15 03:30:00,4.8,1010.3,87,2.8,3.2,0,232,0.0,0.0
000A6,2023-01-15 04:00:00,4.4,1010.0,90,2.9,4.8,0,210,0.0,1.0
000A6,2023-01-15 04:30:00,4.2,1009.9,91,2.8,6.4,0,247,0.0,0.0
000A6,2023-01-15 05:30:00,3.7,1008.9,94,2.8,3.2,0,233,0.0,0.0
000A6,2023-01-15 06:30:00,3.9,1008.5,94,3.1,1.6,0,255,0.0,0.0
000A6,2023-01-15 07:00:00,3.6,1008.3,94,2.7,0.0,0,255,0.0,0.3
000A6,2023-01-15 07:30:00,4.3,1007.7,91,3.0,3.2,0,161,0.0,0.0
000A6,2023-01-15 08:00:00,4.4,1007.3,89,2.7,4.8,0,242,0.0,0.0
000A6,2023-01-15 08:30:00,4.5,1006.9,88,2.7,1.6,0,186,0.0,0.0
000A6,2023-01-15 09:00:00,4.8,1006.8,85,2.5,8.0,0,242,0.3,0.0
000A6,2023-01-15 09:30:00,4.6,1007.1,86,2.5,16.1,0,217,0.0,0.0
000A6,2023-01-15 10:00:00,3.0,1007.9,86,0.9,12.9,0,263,0.0,0.2
000A6,2023-01-15 10:30:00,0.8,1008.5,93,-0.2,12.9,0,288,0.0,0.0
000A6,2023-01-15 11:00:00,0.7,1009.6,94,-0.2,1.6,0,173,0.0,0.8
000A6,2023-01-15 11:30:00,0.4,1009.9,95,-0.3,0.0,0,175,0.0,0.0
000A6,2023-01-15 12:00:00,0.2,1010.2,95,-0.5,0.0,0,264,1.0,0.0
000A6,2023-01-15 12:30:00,0.0,1010.5,95,-0.7,0.0,0,264,0.0,0.0
000A6,2023-01-15 13:00:00,-0.5,1010.5,95,-1.2,0.0,0,264,0.0,0.0
000A6,2023-01-15 13:30:00,-0.7,1010.8,95,-1.4,0.0,0,265,0.0,0.0
000A6,2023-01-15 14:00:00,-0.4,1011.0,95,-1.1,0.0,0,265,0.0,0.0
000A6,2023-01-15 14:30:00,-1.4,1011.4,95,-2.1,0.0,0,265,0.0,0.0
000A6,2023-01-15 15:00:00,-1.1,1011.6,96,-1.7,0.0,0,264,0.0,0.0
000A6,2023-01-15 15:30:00,-0.8,1011.7,96,-1.4,0.0,0,264,0.0,0.0
000A6,2023-01-15 16:00:00,-1.5,1011.4,96,-2.1,0.0,0,265,0.0,0.0
000A6,2023-01-15 16:30:00,-2.3,1011.4,95,-3.0,0.0,0,264,0.0,0.0
000A6,2023-01-15 17:00:00,-2.8,1011.5,95,-3.5,0.0,0,264,0.0,1.0
000A6,2023-01-15 17:30:00,-3.2,1011.4,95,-3.9,0.0,0,264,0.0,0.0
000A6,2023-01-15 18:30:00,-3.9,1011.0,94,-4.8,0.0,0,264,0.0,0.0
000A6,2023-01-15 19:30:00,-4.1,1010.4,93,-5.1,0.0,0,264,0.0,0.0
000A6,2023-01-15 20:00:00,-4.4,1010.3,91,-5.7,0.0,0,264,0.0,1.0
000A6,2023-01-15 20:30:00,-4.9,1009.9,92,-6.0,0.0,0,264,0.0,0.0
000A6,2023-01-15 21:30:00,-4.8,1009.1,91,-6.1,0.0,0,264,0.0,0.0
000A6,2023-01-15 22:00:00,-4.3,1008.8,90,-5.7,0.0,0,265,0.0,0.0
000A6,2023-01-15 22:30:00,-3.9,1008.4,89,-5.5,1.6,0,266,0.0,0.0
000A6,2023-01-15 23:00:00,-3.9,1008.0,89,-5.4,1.6,0,266,0.0,0.0
000A6,2023-01-15 23:30:00,-3.8,1007.3,88,-5.5,3.2,0,260,0.0,0.0
000A6,2023-01-16 00:00:00,-4.3,1006.9,88,-6.0,0.0,0,263,0.0,0.0
000A6,2023-01-16 00:30:00,-4.6,1006.1,89,-6.1,0.0,0,263,0.0,0.0
000A6,2023-01-16 01:00:00,-4.6,1005.6,87,-6.4,1.6,0,263,0.0,0.0
000A6,2023-01-16 01:30:00,-4.4,1005.2,87,-6.3,1.6,0,270,0.0,0.0
000A6,2023-01-16 02:00:00,-4.7,1004.7,88,-6.4,0.0,0,278,0.0,0.0
000A6,2023-01-16 02:30:00,-4.5,1003.7,87,-6.3,1.6,0,277,0.0,0.0
000A6,2023-01-16 03:00:00,-4.2,1002.6,86,-6.2,1.6,0,268,0.0,0.0
000A6,2023-01-16 03:30:00,-3.7,1001.7,84,-6.0,4.8,0,262,0.0,0.0
000A6,2023-01-16 04:00:00,-3.7,1000.6,84,-6.0,6.4,0,286,0.0,0.0
000A6,2023-01-16 04:30:00,-2.9,999.7,81,-5.7,8.0,0,261,0.0,0.0
000A6,2023-01-16 05:00:00,-2.8,998.5,81,-5.6,3.2,0,255,0.0,0.0
000A6,2023-01-16 05:30:00,-1.9,997.5,76,-5.6,8.0,0,238,0.0,0.0
000A6,2023-01-16 06:00:00,-1.3,996.8,72,-5.7,9.7,0,264,0.0,0.0
000A6,2023-01-16 06:30:00,-1.1,996.2,69,-6.1,12.9,0,246,0.0,0.0
000A6,2023-01-16 07:00:00,-1.0,995.4,70,-5.8,6.4,0,205,0.0,0.0
000A6,2023-01-16 07:30:00,-0.4,995.2,68,-5.6,6.4,0,225,0.0,0.0
000A6,2023-01-16 08:00:00,-0.7,995.1,70,-5.5,8.0,0,213,0.0,0.0
000A6,2023-01-16 08:30:00,-2.0,995.4,74,-6.0,12.9,0,239,0.0,0.0
000A6,2023-01-16 09:00:00,-2.6,995.4,80,-5.6,3.2,0,234,0.0,0.0
000A6,2023-01-16 09:30:00,-1.4,994.9,86,-3.5,8.0,0,249,0.0,0.0
000A6,2023-01-16 10:00:00,-2.0,994.8,92,-3.1,9.7,0,223,0.0,0.0
000A6,2023-01-16 10:30:00,-2.1,994.6,93,-3.1,4.8,0,215,0.0,0.0
000A6,2023-01-16 11:00:00,-2.3,994.7,95,-3.0,8.0,0,210,0.0,0.8
000A6,2023-01-16 11:30:00,-1.9,994.3,95,-2.6,4.8,0,181,0.0,0.0
000A6,2023-01-16 12:30:00,-1.6,993.0,96,-2.2,1.6,0,215,0.0,0.0
000A6,2023-01-16 13:00:00,-1.9,992.9,95,-2.6,6.4,0,198,0.0,0.5
000A6,2023-01-16 13:30:00,-2.2,992.4,95,-2.9,3.2,0,190,0.0,0.0
000A6,2023-01-16 14:00:00,-2.4,992.3,95,-3.1,6.4,0,194,0.0,0.2
000A6,2023-01-16 14:30:00,-2.4,992.3,96,-3.0,0.0,0,182,0.0,0.0
000A6,2023-01-16 15:30:00,-2.2,993.2,96,-2.7,3.2,0,180,0.0,0.0
000A6,2023-01-16 16:00:00,-2.2,993.4,96,-2.7,0.0,0,184,0.0,1.0
000A6,2023-01-16 16:30:00,-2.3,993.4,96,-2.9,0.0,0,165,0.0,0.0
000A6,2023-01-16 17:00:00,-2.5,992.9,96,-3.1,1.6,0,201,0.0,0.0
000A6,2023-01-16 17:30:00,-2.7,992.7,94,-3.6,3.2,0,202,0.0,0.0
000A6,2023-01-16 18:30:00,-2.9,993.0,95,-3.6,1.6,0,209,0.0,0.0
000A6,2023-01-16 19:00:00,-2.9,993.0,95,-3.6,4.8,0,189,0.0,1.0
000A6,2023-01-16 19:30:00,-2.8,992.4,95,-3.5,0.0,0,207,0.0,0.0
000A6,2023-01-16 20:00:00,-3.0,992.5,96,-3.5,8.0,0,189,0.0,0.5
000A6,2023-01-16 20:30:00,-3.1,992.5,96,-3.7,0.0,0,165,0.0,0.0
000A6,2023-01-16 21:30:00,-3.2,992.2,96,-3.7,3.2,0,167,0.0,0.0
000A6,2023-01-16 22:30:00,-3.2,992.2,96,-3.7,0.0,0,209,0.0,0.0
000A6,2023-01-16 23:30:00,-3.1,992.0,96,-3.6,0.0,0,208,0.0,0.0
000A6,2023-01-17 00:00:00,-3.5,991.5,96,-4.0,0.0,0,221,0.0,0.0
000A6,2023-01-17 00:30:00,-3.5,991.7,96,-4.0,0.0,0,221,0.0,0.0
000A6,2023-01-17 01:30:00,-3.3,990.9,96,-3.8,0.0,0,221,0.0,0.0
000A6,2023-01-17 02:00:00,-3.7,990.6,95,-4.4,0.0,0,221,0.0,0.5
000A6,2023-01-17 02:30:00,-4.6,990.0,95,-5.3,0.0,0,302,0.0,0.0
000A6,2023-01-17 03:30:00,-5.3,988.9,95,-6.0,0.0,0,297,0.0,0.0
000A6,2023-01-17 04:00:00,-4.9,988.1,95,-5.6,0.0,0,297,0.0,0.0
000A6,2023-01-17 04:30:00,-4.3,987.9,95,-5.0,0.0,0,235,0.0,0.0
000A6,2023-01-17 05:00:00,-3.7,987.1,93,-4.6,1.6,0,271,0.0,0.0
000A6,2023-01-17 05:30:00,-3.7,986.5,94,-4.5,0.0,0,271,0.0,0.0
000A6,2023-01-17 06:00:00,-3.7,986.6,94,-4.5,0.0,0,271,0.0,0.0
000A6,2023-01-17 06:30:00,-3.7,986.4,93,-4.6,1.6,0,252,0.0,0.0
000A6,2023-01-17 07:00:00,-3.8,985.7,94,-4.6,0.0,0,272,0.0,0.0
000A6,2023-01-17 07:30:00,-3.8,985.1,95,-4.5,0.0,0,276,0.0,0.0
000A6,2023-01-17 08:00:00,-3.6,985.1,95,-4.2,0.0,0,277,0.0,0.2
000A6,2023-01-17 08:30:00,-3.4,985.2,95,-4.1,0.0,0,277,0.0,0.0
000A6,2023-01-17 09:30:00,-2.9,984.5,95,-3.6,0.0,0,240,0.0,0.0
000A6,2023-01-17 10:00:00,-2.8,984.5,95,-3.5,0.0,0,240,0.0,0.5
000A6,2023-01-17 10:30:00,-2.6,983.9,95,-3.3,0.0,0,240,0.0,0.0
000A6,2023-01-17 11:00:00,-2.4,983.7,94,-3.2,0.0,0,240,0.0,0.0
000A6,2023-01-17 11:30:00,-2.7,983.9,94,-3.6,4.8,0,224,0.0,0.0
000A6,2023-01-17 12:30:00,-2.8,983.5,95,-3.5,3.2,0,182,0.0,0.0
000A6,2023-01-17 13:00:00,-2.3,984.0,96,-2.9,3.2,0,208,0.0,1.0
000A6,2023-01-17 13:30:00,-1.9,983.9,96,-2.5,3.2,0,240,0.0,0.0
000A6,2023-01-17 14:00:00,-2.2,983.9,95,-2.9,3.2,0,200,0.0,0.8
000A6,2023-01-17 14:30:00,-2.4,984.6,96,-2.9,6.4,0,260,0.0,0.0
000A6,2023-01-17 15:30:00,-2.5,984.4,95,-3.2,0.0,0,256,0.0,0.0
000A6,2023-01-17 16:00:00,-2.6,984.7,94,-3.4,1.6,0,219,0.0,1.0
000A6,2023-01-17 16:30:00,-2.8,985.3,95,-3.5,6.4,0,228,0.0,0.0
000A6,2023-01-17 17:00:00,-3.2,985.6,96,-3.7,0.0,0,187,0.0,0.5
000A6,2023-01-17 17:30:00,-3.2,985.6,96,-3.8,0.0,0,187,0.0,0.0
000A6,2023-01-17 18:30:00,-3.2,986.7,96,-3.8,6.4,0,206,0.0,0.0
000A6,2023-01-17 19:00:00,-3.3,986.7,92,-4.4,3.2,0,246,0.0,0.2
000A6,2023-01-17 19:30:00,-3.5,986.5,90,-4.9,0.0,0,244,0.0,0.0
000A6,2023-01-17 20:00:00,-3.2,986.7,89,-4.8,3.2,0,255,0.0,0.0
000A6,2023-01-17 20:30:00,-3.6,986.7,93,-4.6,3.2,0,240,0.0,0.0
000A6,2023-01-17 21:00:00,-3.6,987.0,94,-4.4,0.0,0,240,0.7,0.5
000A6,2023-01-17 21:30:00,-3.6,987.1,94,-4.4,0.0,0,217,0.0,0.0
000A6,2023-01-17 22:00:00,-3.6,987.3,95,-4.3,0.0,0,225,0.0,0.8
000A6,2023-01-17 22:30:00,-3.8,987.7,95,-4.5,0.0,0,213,0.0,0.0
000A6,2023-01-17 23:30:00,-3.9,987.9,95,-4.6,0.0,0,211,0.0,0.0
000A6,2023-01-18 00:00:00,-3.7,988.0,96,-4.3,0.0,0,209,0.0,0.0
000A6,2023-01-18 00:30:00,-3.8,987.8,96,-4.3,0.0,0,188,0.0,0.0
000A6,2023-01-18 01:30:00,-3.9,988.2,95,-4.6,1.6,0,245,0.0,0.0
000A6,2023-01-18 02:00:00,-3.9,988.4,95,-4.6,0.0,0,245,0.0,0.7
000A6,2023-01-18 02:30:00,-3.8,988.6,96,-4.3,0.0,0,245,0.0,0.0
000A6,2023-01-18 03:30:00,-3.7,988.8,96,-4.2,0.0,0,245,0.0,0.0
000A6,2023-01-18 04:00:00,-3.6,989.1,95,-4.3,0.0,0,245,0.0,0.5
000A6,2023-01-18 04:30:00,-4.0,989.1,95,-4.7,0.0,0,245,0.0,0.0
000A6,2023-01-18 05:00:00,-4.1,989.5,95,-4.7,0.0,0,245,0.0,0.0
000A6,2023-01-18 05:30:00,-4.4,989.5,94,-5.3,0.0,0,245,0.0,0.0
000A6,2023-01-18 06:00:00,-4.3,990.2,95,-5.0,1.6,0,203,0.5,0.0
000A6,2023-01-18 06:30:00,-4.4,990.4,96,-4.9,0.0,0,256,0.0,0.0
000A6,2023-01-18 07:00:00,-4.8,990.8,95,-5.5,0.0,0,256,0.0,0.5
000A6,2023-01-18 07:30:00,-5.2,991.1,95,-5.9,0.0,0,256,0.0,0.0
000A6,2023-01-18 08:00:00,-3.9,991.6,95,-4.6,0.0,0,256,0.0,0.0
000A6,2023-01-18 08:30:00,-3.1,992.1,94,-3.9,0.0,0,256,0.0,0.0
000A6,2023-01-18 09:00:00,-2.0,992.5,92,-3.1,0.0,0,256,0.8,0.3
000A6,2023-01-18 09:30:00,-2.2,992.9,91,-3.5,0.0,0,256,0.0,0.0
000A6,2023-01-18 10:00:00,-1.8,993.3,91,-3.1,0.0,0,256,0.0,0.0
000A6,2023-01-18 10:30:00,-2.0,993.7,90,-3.4,0.0,0,191,0.0,0.0
000A6,2023-01-18 11:00:00,-2.7,993.9,93,-3.6,0.0,0,192,0.0,0.0
000A6,2023-01-18 11:30:00,-2.5,993.9,95,-3.2,0.0,0,191,0.0,0.0
000A6,2023-01-18 12:00:00,-2.6,994.1,94,-3.4,0.0,0,204,0.0,0.0
000A6,2023-01-18 12:30:00,-2.6,994.2,95,-3.3,0.0,0,203,0.0,0.0
000A6,2023-01-18 13:00:00,-3.2,994.5,95,-3.9,0.0,0,203,0.0,0.0
000A6,2023-01-18 13:30:00,-3.6,995.0,95,-4.2,0.0,0,112,0.0,0.0
000A6,2023-01-18 14:00:00,-4.2,995.6,95,-4.9,3.2,0,52,0.0,0.8
000A6,2023-01-18 14:30:00,-4.5,996.4,95,-5.2,0.0,0,171,0.0,0.0
000A6,2023-01-18 15:30:00,-4.6,997.5,96,-5.1,0.0,0,177,0.0,0.0
000A6,2023-01-18 16:30:00,-5.2,998.7,95,-5.8,0.0,0,177,0.0,0.0
000A6,2023-01-18 17:00:00,-5.4,999.3,96,-5.9,0.0,0,177,0.0,0.5
000A6,2023-01-18 17:30:00,-5.8,1000.0,95,-6.5,0.0,0,177,0.0,0.0
000A6,2023-01-18 18:30:00,-5.8,1001.2,95,-6.5,0.0,0,177,0.0,0.0
000A6,2023-01-18 19:00:00,-6.1,1001.8,95,-6.8,0.0,0,177,0.0,0.3
000A6,2023-01-18 19:30:00,-6.2,1002.3,95,-6.8,0.0,0,177,0.0,0.0
000A6,2023-01-18 20:00:00,-6.2,1002.9,95,-6.9,0.0,0,177,0.0,0.7
000A6,2023-01-18 20:30:00,-6.8,1003.5,95,-7.4,0.0,0,178,0.0,0.0
000A6,2023-01-18 21:30:00,-7.1,1004.4,95,-7.8,0.0,0,177,0.0,0.0
000A6,2023-01-18 22:00:00,-7.1,1004.8,95,-7.7,0.0,0,177,0.0,0.0
000A6,2023-01-18 22:30:00,-7.9,1005.1,93,-8.9,0.0,0,177,0.0,0.0
000A6,2023-01-18 23:00:00,-9.1,1005.4,92,-10.1,0.0,0,178,0.0,0.0
000A6,2023-01-18 23:30:00,-9.6,1005.7,92,-10.7,0.0,0,184,0.0,0.0
000A6,2023-01-19 00:00:00,-9.8,1006.0,89,-11.2,0.0,0,255,0.0,0.0
000A6,2023-01-19 00:30:00,-10.4,1006.0,90,-11.7,0.0,0,255,0.0,0.0
000A6,2023-01-19 01:00:00,-10.4,1006.1,91,-11.6,0.0,0,256,0.0,0.0
000A6,2023-01-19 01:30:00,-10.5,1006.3,91,-11.7,0.0,0,257,0.0,0.0
000A6,2023-01-19 02:00:00,-10.7,1006.5,91,-11.8,0.0,0,257,0.0,0.0
000A6,2023-01-19 02:30:00,-11.2,1006.7,90,-12.5,0.0,0,257,0.0,0.0
000A6,2023-01-19 03:00:00,-11.3,1006.8,90,-12.6,0.0,0,257,0.0,0.0
000A6,2023-01-19 03:30:00,-11.3,1006.9,90,-12.6,0.0,0,257,0.0,0.0
000A6,2023-01-19 04:00:00,-11.0,1007.3,89,-12.5,0.0,0,257,0.0,0.0
000A6,2023-01-19 04:30:00,-10.9,1007.5,88,-12.5,0.0,0,266,0.0,0.0
000A6,2023-01-19 05:00:00,-10.8,1007.9,89,-12.3,0.0,0,276,0.0,0.0
000A6,2023-01-19 05:30:00,-10.9,1008.2,88,-12.5,0.0,0,276,0.0,0.0
000A6,2023-01-19 06:00:00,-11.4,1008.4,90,-12.7,0.0,0,277,0.0,0.0
000A6,2023-01-19 06:30:00,-11.4,1008.6,90,-12.8,0.0,0,277,0.0,0.0
000A6,2023-01-19 07:00:00,-11.2,1009.1,90,-12.5,0.0,0,277,0.0,0.0
000A6,2023-01-19 07:30:00,-11.6,1009.2,89,-13.0,0.0,0,277,0.0,0.0
000A6,2023-01-19 08:00:00,-11.3,1009.5,90,-12.6,0.0,0,277,0.0,0.0
000A6,2023-01-19 08:30:00,-11.1,1009.8,89,-12.6,0.0,0,279,0.0,0.0
000A6,2023-01-19 09:00:00,-7.6,1010.1,88,-9.2,0.0,0,281,0.0,0.0
000A6,2023-01-19 09:30:00,-6.0,1010.1,82,-8.6,0.0,0,281,0.0,0.0
000A6,2023-01-19 10:00:00,-5.8,1010.2,79,-8.9,0.0,0,281,0.0,0.0
000A6,2023-01-19 10:30:00,-4.7,1010.2,78,-7.9,0.0,0,281,0.0,0.0
000A6,2023-01-19 11:00:00,-4.8,1010.1,75,-8.6,0.0,0,281,0.0,0.0
000A6,2023-01-19 11:30:00,-4.7,1009.8,76,-8.3,0.0,0,281,0.0,0.0
000A6,2023-01-19 12:00:00,-4.7,1009.5,76,-8.3,0.0,0,281,0.0,0.0
000A6,2023-01-19 12:30:00,-4.7,1009.4,76,-8.3,0.0,0,281,0.0,0.0
000A6,2023-01-19 13:00:00,-5.1,1009.3,80,-8.0,0.0,0,221,0.0,0.0
000A6,2023-01-19 13:30:00,-5.4,1009.6,86,-7.4,0.0,0,220,0.0,0.0
000A6,2023-01-19 14:00:00,-5.7,1009.5,88,-7.3,0.0,0,220,0.0,0.0
000A6,2023-01-19 14:30:00,-6.4,1009.4,90,-7.8,0.0,0,219,0.0,0.0
000A6,2023-01-19 15:00:00,-5.9,1009.3,91,-7.2,0.0,0,220,0.0,0.0
000A6,2023-01-19 15:30:00,-7.6,1009.0,89,-9.1,0.0,0,220,0.0,0.0
000A6,2023-01-19 16:00:00,-8.7,1008.9,90,-10.1,0.0,0,220,0.0,0.0
000A6,2023-01-19 16:30:00,-9.4,1008.9,88,-11.1,0.0,0,221,0.0,0.0
000A6,2023-01-19 17:00:00,-9.9,1008.8,89,-11.4,0.0,0,221,0.0,0.0
000A6,2023-01-19 17:30:00,-10.2,1008.7,88,-11.8,0.0,0,222,0.0,0.0
000A6,2023-01-19 18:00:00,-10.6,1008.7,89,-12.1,0.0,0,222,0.0,0.0
000A6,2023-01-19 18:30:00,-10.6,1008.5,89,-12.1,0.0,0,284,0.0,0.0
000A6,2023-01-19 19:00:00,-10.2,1008.2,86,-12.1,0.0,0,296,0.0,0.0
000A6,2023-01-19 19:30:00,-10.9,1008.0,86,-12.8,0.0,0,298,0.0,0.0
000A6,2023-01-19 20:00:00,-10.8,1008.0,86,-12.7,0.0,0,298,0.0,0.0
000A6,2023-01-19 20:30:00,-11.3,1008.3,87,-13.0,0.0,0,298,0.0,0.0
000A6,2023-01-19 21:00:00,-11.1,1008.5,87,-12.8,0.0,0,298,0.0,0.0
000A6,2023-01-19 21:30:00,-11.3,1008.6,87,-13.0,0.0,0,298,0.0,0.0
000A6,2023-01-19 22:00:00,-11.3,1008.7,86,-13.2,0.0,0,298,0.0,0.0
000A6,2023-01-19 22:30:00,-11.5,1009.1,87,-13.2,0.0,0,298,0.0,0.0
000A6,2023-01-19 23:00:00,-11.2,1009.5,86,-13.0,0.0,0,299,0.0,0.0
000A6,2023-01-19 23:30:00,-11.4,1009.6,86,-13.3,0.0,0,300,0.0,0.0
000A6,2023-01-20 00:00:00,-11.7,1009.6,86,-13.5,0.0,0,300,0.0,0.0
000A6,2023-01-20 00:30:00,-11.7,1009.9,87,-13.4,0.0,0,300,0.0,0.0
000A6,2023-01-20 01:00:00,-11.6,1010.4,86,-13.5,0.0,0,300,0.0,0.0
000A6,2023-01-20 01:30:00,-11.6,1010.8,86,-13.5,0.0,0,300,0.0,0.0
000A6,2023-01-20 02:00:00,-11.4,1011.1,84,-13.6,0.0,0,300,0.0,0.0
000A6,2023-01-20 02:30:00,-11.4,1011.3,84,-13.6,0.0,0,300,0.0,0.0
000A6,2023-01-20 03:00:00,-11.7,1011.7,84,-13.8,0.0,0,300,0.0,0.0
000A6,2023-01-20 03:30:00,-11.9,1012.0,85,-13.9,0.0,0,300,0.0,0.0
000A6,2023-01-20 04:00:00,-11.7,1012.2,85,-13.7,0.0,0,304,0.0,0.0
000A6,2023-01-20 04:30:00,-11.8,1012.5,85,-13.8,0.0,0,304,0.0,0.0
000A6,2023-01-20 05:00:00,-11.7,1012.7,84,-13.8,0.0,0,304,0.0,0.0
000A6,2023-01-20 05:30:00,-11.4,1013.1,84,-13.6,0.0,0,304,0.0,0.0
000A6,2023-01-20 06:00:00,-12.0,1013.8,84,-14.2,0.0,0,304,0.0,0.0
000A6,2023-01-20 06:30:00,-12.6,1014.5,86,-14.5,0.0,0,304,0.0,0.0
000A6,2023-01-20 07:00:00,-12.9,1015.0,87,-14.6,0.0,0,304,0.0,0.0
000A6,2023-01-20 07:30:00,-12.9,1015.7,87,-14.7,0.0,0,304,0.0,0.0
000A6,2023-01-20 08:00:00,-12.9,1016.4,87,-14.6,0.0,0,304,0.0,0.0
000A6,2023-01-20 08:30:00,-12.3,1016.8,87,-14.0,0.0,0,304,0.0,0.0
000A6,2023-01-20 09:00:00,-8.2,1017.2,83,-10.5,0.0,0,304,0.0,0.0
000A6,2023-01-20 09:30:00,-7.3,1017.7,76,-10.8,0.0,0,304,0.0,0.0
000A6,2023-01-20 10:00:00,-7.0,1018.0,72,-11.2,0.0,0,304,0.0,0.0
